class, id, rating, comment
"neg","58162","1","Cade os jogos?	Onde ta os jogos e se tem q baixar onde baixa?"
"neg","13329","1","Jpgo ruim	Não gostei. Parece ser pior do que o já sofrível jogo do console. Acho que só os saldosistas para gostar dessa porcaria."
"neg","178714","1","duvidas	Eu tenho um tablet gt 1230, 10\", android 4,0, e fui baixar o six guns, na tela de vcs o jogo diz que é compativel ao meu aparelho, mas depois que eu baixei, ele diz que não é compatível e par eu pedir ressarcimento, pode me ajudar?"
"neg","184983","1","Best.	Vou ver se esse jogo e digno da minha jogabilidade , sao poucos que eu aprovo , tenho um gosto muito sofisticado."
"neg","43150","1","Porcaria	Não presta"
"neg","31025","1","Galaxy pockt	Não gostei mto naoo"
"neg","70596","1","Orivel esse jogo!  Nao vale a pena baixar... perda de tempo!"
"neg","13390","1","Pessimo	Não consigo fazer o download!!"
"neg","161488","1","Galaxy y	Não baixem esse jogo, é horrível..."
"neg","134072","1","mika galaxy y	uma bosta, travo dps de 5 minutos de jogo. Não recomendo."
"neg","24758","1","Nao sei o que se anda a passar mas nao o consigo sacar"
"neg","84005","1","Não gostei.... Achei estranho"
"neg","188512","1","Impossivel controlar	E super dificil controlar e tamben tem vez que o boneco para no lugar e nao anda mais se consetassem isso ficava bom"
"neg","66444","1","Nao abriu	O jogo não abre no meu S3. Apareceumas paginas pra fazer download mas nada de jogo."
"neg","86748","1","nao rodou...	nao rodou no galaxy y"
"neg","161413","1","Goa	Grafico bem desenhado,porem jogabilidade ruim, e os comandos n saum bons... N vale a pena"
"neg","28251","1","Aff	Gente é tão bestinho"
"neg","26810","1","Galaxy S3	Depois que eu faço 7 pontos as formigas ficam invisíveis. Bug tosco esse. Rodo jogos infinitamente mais pesados sem travamentos ou bugs."
"neg","32381","1","Trava muito	Travou tanto que eu desisti e desinstalei."
"neg","2610","1","no ace trava	baixei e antes era perfeito atializei e agora trava.... por que comprar entao ? cuidade"
"neg","27285","1","Não gostei	Não gostei pois ficar travando toda hora é um horror.!!"
"neg","70004","1","Bug	O jogo é muito bom, mas depois da atualização que incluiu os novos estágios do red planet o jogo fecha a cada pausa e está cansativo tentar jogar. Espero nova atualização para remover esse bug."
"neg","173806","1","Tona no cu nao pega"
"neg","9361","1","Problemas com download.	Comprei o jogo hoje, baixei e instalei. Quando inicio ele me pede para fazer um download de 250MB, ele baixa bem até  o 7º arquivo, daí pra frente o jogo sempre fecha, voltando pro menu do android.  Se eu abro o jogo outra vez tenho que recomeçar o download do 0.  Estou realmente insatisfeito com ele ( e, pelo visto, não sou o único ).  O pior de tudo é que eu gastei meu dinheiro com ele, não posso jogar, não encontro solução e muito menos consigo reeembolso. Isso é muita falta de consideração com o freguês. Antes eu tivesse baixado isso de um site qualquer."
"neg","190896","1","Lixo	Não recomendo X"
"neg","12269","1","Milestone 2	alguem com ICS conseguiu rodar? mudo minha havaliação assim que eu conseguir fazer rodar..."
"neg","15238","1","Pena	Não funciona no nexus"
"neg","12790","1","Ruim!	Bota jogo sem graça nisso."
"neg","85119","1","Uma merda	Nao perca seu tempo"
"neg","88255","1","Jogos	Bo dir mais"
"neg","71212","1","O angry birds space é dificil de se jogar!"
"neg","72033","1","Na boa...	Esperava mais."
"neg","37542","1","Bug	Muito to ruim!!!!!!"
"neg","174838","1","não aparece jogadores no meercado"
"neg","155722","1","Não rodou no Galaxy Y	Diz que é compatível com o Galaxy Y porém na hora de iniciar o game, o mesmo trava. :-("
"neg","90791","1","So pagando	O jogo é gratuito mas vc so compra os itens com $$$ ai seu bicho perde o hp e vc nao tem mais recuperar se nao pagar!!! Lixo de jogo"
"neg","155727","1","Pessimo. Trava tdo....nao recimendo p android."
"neg","32704","1","Uma merda	Não perca tempo baixar chega um fase que trava vc nao cpnsegui direcionar maid trava uma merda."
"neg","84369","1","odiei!!!!!!!!!!vai a merda com esse jogo!	e muito ruim q quando eu vi eu vomitei."
"neg","49368","1","um bosta	Esse e um dos piores comcordo com vcs"
"neg","26908","1","Nao pega no meu motorola xt300 spice"
"neg","105803","1","Não pegar no motorola spece"
"neg","76555","1","Chatao a bicicleta é muito lerda"
"neg","53500","1","Porcaria	Não presta para nada"
"neg","184599","1","Bugs no jogo	Jogo bom, mas com muitos bugs que fazem voce perder tudo e precisar recomecar do zero. Ja tentei recomecar mais duas vezes conforme os desenvolvedores atualizaram o aplicativo para consertar os bugs, mas ocorreu tudo novamente. NEM COMECEM A JOGAR ESSE JOGO!!!"
"neg","61100","1","Jogo	Boa noite pra vc dei meu voto ruim pq de várias coisas prefiro jogar o jogo bmc boy e bom e irado isso sim e jogo bmc boy"
"neg","40063","1","Oppa Gangnam Style	Oppa Gangnam Style Girl y tu, que não se esqueçam que o quanto eu não me parece muito mais do mesmo, quer em qualquer altura do ano que passou. O número de passageiros, um dos meus amigos que não se esqueçam que o quanto eu não me parece muito mais do mesmo, quer em qualquer altura do ano que passou. O número de passageiros, o seu email aqui no fórum, mas a verdade e que me parece ser o meu numero de registo, Branco. Se não fosse a sua reserva no meu mural se o meu numero de registo, Branco."
"neg","62225","1","e uma merda esse app	Esse app quando chegar em um certo ponto trava o android e da pt no cel"
"neg","49246","1","Galaxy y	N dou nem uma estrela pra essa merda n pega no meu cel uma bosta concordo com o otro cara q disse pro criador toma vergonha na cara e uma bosta isso"
"neg","190850","1","Uma bosta.. Não baixem	Tem dar 5 estrelas"
"neg","71682","1","Samsung galaxy 5	Ele baixa e instala mais depois mostra q tem atualizao mais fica falando q nao tem memoria suficiente"
"neg","104126","1","Bosta	O coco da mosca do Coco do cavalo do bandido"
"neg","185175","1",".	Essa merda n responde aos comandos, n consegui terminar nem a primeira corrida com esse jogo escroto"
"neg","186923","1","Fezes	É um cocozinho"
"neg","5180","1","Não funciona	Tenho um Galaxy W e ele não abre. Aparece para aceitar uns termos mas não aceita clicar."
"neg","76032","1","É uma merda	Lol"
"neg","136533","1","No b1000 android não funcionou mais no galaxy 5 muito bem"
"neg","105907","1","Nao instala	\"o arquivo do pacote é inválido\" só da isso, pq?"
"neg","108800","1","D	Demora muito"
"neg","93124","1","Não funciona no tablet Breeze MW0812	Nao to conseguindo fazer funcionar no meu tablet mesmo com a firmware atualizada official, o jogo entra e na hora que carrega fecha sozinho,corrigir o bug por favor, e o proprio google diz ser compativel =/"
"neg","18484","1","Erro no download	Comprei,  instalei e na hora do download adicional de mais de 600mb ele sempre da erro e nao baixa,  e agora??"
"neg","20536","1","Bom e Ruim	Exclui depois to tentando baixar e num to conseguindo ! Mas fora isso é ótimo"
"neg","78106","1","Como sempre, SEGA nos enganando. O jogo até chega a instalar, mas demora demais a abrir, chegando até várias vezes não abrindo. Não vale a pena!"
"neg","189353","1","Ruim	Se você  detesta aqueles jogos que enche o mural do Facebook de lixo,  nem perca tempo baixando isso."
"neg","154512","1","Incompatível	Putz, cara. O game num roda no Xperia neo v."
"neg","127736","1","Não presta	Esse app è uma titica de galinha."
"neg","167976","1","nop	equipas com nomes errados como exemplo \"Portumao\" entre outros. contudo a app corre bem nos Samsung Galaxy Ace e tab 7\\"
"neg","58859","1","Como acho o ROM para joga essa oos game em..."
"neg","128094","1","e uma porrra isso lixo porcaria carai"
"neg","56551","1","Horrivel nao pega no meu tablet mas no iphone sim"
"neg","9829","1","Force Close on Xoom	Ultimamente o UNICO jogo da Gameloft q roda aqui é o N.O.V.A 2..... q q ta acontecendo?É só cmg??"
"neg","190856","1","Marcelotrix	Muito ruim, perda e tempo, pior jogo de pênalti...fraco fraco"
"neg","5571","1","Não está funcionando	Quando é pra iniciar o jogo não pega"
"neg","187066","1","nao pega	A resoluçao fica horrivel e sai do jogo bem na hora que vou jogar sacanagem"
"neg","40867","1","E uma merdaaaaaaaaaa	Acabei de baixar e ja desintalei a tela do meu sansung galaxy y ficou toda branca e alendo mais recebi um puta vírus sorte que consegui tirar antes de fuder com meu celular :-("
"neg","49362","1","PORCARIA	Nao preca seu tempo com isso!!!!!! :("
"neg","116099","1","Aff. ;S	Esse jogo é ate legal , mais tem vez que voc acaba e ele não salva o jogo, se voc acaba o nivel pra passar para o proximo aparece que voc nao fez o nivel anterior , espero que os donos do app arrumem esse erro , enquanto isso não percam seu tempo baixando esse app ! Pois e pura perda de tempo , quando corrigirem o erro ate posso pensar em baixar novamente ;@"
"neg","75187","1","As propagandas deixam o jogo travando no meu galaxy 5"
"neg","186815","1","Um lixo travou no meu cel."
"neg","106015","1","Ruimm	No meu optimus black que roda dead space o jogo da muito leg é horrivel."
"neg","6624","1","Q merda!	Comprei o jogo, que por sinal já jogava no pc e é excelente, e agora não consigo mais atualizá-lo, pq aparentemente meu dispositivo (xperia x10) não é mais compatível. Sem atualização o jogo não abre! Dinheiro jogado fora, pfff. Não compro mais PN nessa merd@."
"neg","8905","1","Muito ruim meu mc3 nao funciona	O jogo inicia e acaba parando depois e nao aparece nada"
"neg","40214","1","Ruim	É muito chato esse app nao perga tempo nao baixe é um lixo"
"neg","146927","1","Ruin	Vou dar 1 estrela mas se eu puldesse nao daria e nem uma jogo vei ruin"
"neg","155277","1","Nem entro	Eu n devia dar nem uma estrela pq precisa baixar um app para entrar, perdi tempo baixando essa merda"
"neg","3054","1","Não instala	Não consigo instalar a versão paga: fala que nao há espaço no tel mas tem sim. Paguei e nao levei. O que faço?"
"neg","143370","1","LIXO	O jogo e viciante mas e quase impossivel realizar um verdadeiro performance se nao comprar creditos e se comprar e fazer um update de firmware/software fica a perder TUDO!!! Eu assim perdi 40€ com o meu SGS2. Nao repetem o meu erro!!!"
"neg","108980","1","Gosto	Nao gostei"
"neg","51828","1","Um	Bem q tentaram mais o meu cel mais simples tem um jogo de tiro 1000vezes melhor q esse e olha q ele nem tem android. Nao perca tempo!"
"neg","184011","1","N ker atualizAr	O jogo e bom d mais, mais n tou conseguindo ir mais na ilha depois da penultima atualizacao, agira direto o marinheiro ta em missao e o barco la,"
"neg","38913","1","Nao gostei	Horrivel muito sem graça enjooa facilmente"
"neg","61079","1","Muito legal !!!	Este game é viciante, faz a gente esquecer do tempo de tão bacana."
"neg","190931","1","Ridiculo ter q avaliar com 5 estrelas p poder jogar. Falta de carater total dos \"fabricantes\"."
"neg","33602","1","ruim	não poder ser compatível há todos dispositivo"
"neg","173297","1","Fraco	Achei muito limitado."
"neg","155200","1","Bosta	Não conseguiu de maneira nenhuma colocar essa vista pra fundar...minha filha ficou frustrada"
"neg","41889","1","Af	Nao consigo baixar essa MERDAAAAAAAAAA"
"neg","153949","1","Tablet	Nao gostei, nao rodou no meu tablet genesis...-"
"neg","8566","1","Não function. No work	Incentivam a gente a comprar, eu compro, instalo e o jogo não começa, fica mostrando o filme inicial e trava no menu. Mandei email para reembolso e não respondeu. Impossible PLAY ON GALAXY S3, CRASH WHEN MENU APPEAR. WHERE IS MY REFUND???"
"neg","74475","1","Adoro o jogo mas...	Não funciona no meu galaxy y"
"neg","166296","1","Muito ruim	Sempre da memória cheia!!!! Mas ta com 60mb livre"
"neg","189911","1","O jogo é muito bom,mais pqgar pra passar para o segundo nível não é legal"
"neg","89790","1","Kleber	Eu baixei essa meDra e não rodou no meu experia u"
"neg","11926","1","Não pega no galaxy ace	Não que pega no galaxy ace man e pro um sit que não leva em n nada"
"neg","85514","1","Bom	E bom para passar o tempo"
"neg","185236","1","Não roda	Não roda no meu galaxy ace."
"neg","131852","1","Notificação insuportavel	O jogo eh bem legal mas de hora em hora vem uma notificação pedindo pra jogar, insuportável, deveriam tirar isso, desinstalei o jogo soh por essa chatice"
"neg","161198","1","e muito ruim"
"neg","58747","1","Fica travando os jogos"
"neg","39236","1","Eu so deixei isso pq  no meu multilaser diamont n baixa"
"neg","13469","1","Atualização	Após a última atualização o jogo ficou extremamente lento, era bom, agora é necessário muita paciência para jogar."
"neg","3897","1","Msm problema	Estou com o mesmo problema com a libertadores ... alguém já descobriu o que fazer?"
"neg","182279","1","Diamantes merda!!	Bela porcaria &@$$#@ Jogo de #@$&&$$"
"neg","84212","1","Muito fraquinho..."
"neg","990","1","Galaxy tab 2 android 4.0	Na moral q lixooo Tem jogo gratuito melhor, a jogabilidade é uma bosta. A única coisa q presta é o gráfico, Sóoooooo!!!!!!!!!"
"neg","7243","1","Não funciona no Galaxy Tab. Esperando atualização."
"neg","121290","1","Legal mas trava muito, nao vale a pena deletei"
"neg","81009","1","Credo	Duas palavras que merda"
"neg","87785","1","N dá	Eu n consigo Baixar!!!"
"neg","8784","1","Melque	Comprei essa porra de jogo e quando fui baixa pra ver tava falando q este tipo de jogo na e compativel com meu aparelho tomem cuidado ao baixa essr jogo ai pois eu mi fudi"
"neg","12771","1","Nao pega	Comprei essa merda e simplesmente nao instalou, se existisse a avaliacao d -10 estrelas seria essa minha avaliacao!"
"neg","129099","1","genesis	fraco, o personagem  é muito duro, o jogo tem gráficos acima da média, mas só isso não salva este jogo"
"neg","7693","1","Decepção	Os jogos da GAMELOFT estao todos travando aqui no meu XOOM com ICS oficial.......Comprei o meu XOOM a pouco tempo sera que vou ter que trocar??  Poha creio que o Motorola Xoom tenha Hardware suficiente para rodar os jogos!! Tenho esperança que a GAMELOFT arrumara isso!   ."
"neg","77029","1","Puttys manoo, demora muitooo pra baixar."
"neg","132369","1","Felipe	Quando eu baixo ele e abro aparece que nao funciona no meu aparelho mais eu tenho um galaxy tab alguem ai me ajuda"
"neg","54067","1","Não funciona direito no SGS!"
"neg","51678","1","Horrível	Péssimo dos péssimos."
"neg","143848","1","Caro	E legal, so achei as coisas muitos caras pra quem esta comecando a jogar"
"neg","169639","1","Nao funciona mais	Depois da atualizacao nao funciona mais o programa fica tentando logar no facebook mas nada acontece, que pena pois era um otimo aplicativo, realmente divertido"
"neg","78056","1","Galaxy Y	Nao pega no galaxy y instala certir abri com o logo da sega e depois fica tudo preto"
"neg","8659","1","Não é compatível com o Soniecson Love walkman quero reembolso	Não fez download do jogo"
"neg","145208","1","Esta lotado de bugs	No motorola xoom nao funciona direito... so consegui jogqr uma vez. Quando funciona e muito bacana... é espeerar atualizar... Ja desinstalei, ja reinstwlei... esta ainda uma droga. De boa, vale mais a pena jogar dentro do facebook..."
"neg","93862","1","e uma pena, mas esse jogo no meu xt300 esta dando erro. E uma pena um jogo interessante com bug!!!"
"neg","186896","1","Eh chato e ainda eh demo..."
"neg","186851","1","Porcaria lixo nao abre	Nao abri no meu defy e nem no galaxy y da minha irmã"
"neg","9528","1","Não é compatível com ASUS TF300	Arrumem isto ae"
"neg","31884","1","E bom mais voc nun controla o carro só troca de marxa"
"neg","113093","1","Travando muito	Desempenho muito ruim, trava constantemente (FCs). Aguardando correção!"
"neg","34546","1","-	Gente eu tava doidinho para baixar esse aplicativo eu esperei u m tempao para baixar quando eu fui abrir ele fexa sozinho Aparece a tela preta e fecha eu to com muita raiva ja joguei todos os angry birds vou desinstalar Pessoal ki tem o GALAXY Y PRO DUOS GT-B5512B naum baixei porq vaum perder tempo."
"neg","170524","1","Lixo	Uma porcaria. Nao vale nem uma estrela."
"neg","3820","1","Como eu fasso com essa validacao, ajuda aii galera	Pessoal queria uma ajuda comprei o jogo no meu tablet e n abre, fala q falhou 'a verificacao, oq fasso?"
"neg","107622","1","deu erro nao deu para instalar"
"neg","156083","1","Lixo nao funciona no xt300"
"neg","92583","1","Lindo	Mas que pena que não da para eu baixa que orroe"
"neg","174751","1","Ruim	Pede muitas informasoes pessoais"
"neg","22595","1","muito bosta e da com cada leg caralho"
"neg","84181","1","A ideia das fases é muito boa mas peca feio no acamento q é muito fraco, mecanica fraca."
"neg","186669","1","Péssimo	Além das propaganda no jogo, tem as propagandas push que te infernizam mesmo quando não está jogando... Não recomendo o download..."
"neg","141282","1","Lixo	Quando cheguei no 15 nivel, bugou e voltou p 1 nivel. Porcaria de jogo, alem de ter que comprar moedas p conseguir jogar! Desinstalandoo. . . Boa sorte p vcs!"
"neg","95918","1","Galaxy y	Nao pega direito no meu galaxy y, decepção."
"neg","168444","1","Alegria durou pouco    o	Fiquei toda entusiasmada comprei várias cores, tinha bons parceiros...aí começou aparecer Abacate, Abaixar, Abelha, quando não aguentei mais, desintalei e perdi tds os parceiros e tds as cores compradas....Uma decepção..."
"neg","189275","1","Legal	O jogo e bem legal, porem eles praticamente te obrigam a comprar creditos para o desenvolvimento do jogo. A gente nunca recebe as peças que precisa e nao consegue finalizar os novos predios."
"neg","35793","1","Mauzito	Muito básico e com péssima qualidade de gráficos"
"neg","123476","1","Nao	Pessimo.  Mto tempo e pouca diversao"
"neg","152237","1","Muito sem graça."
"neg","135324","1","Não funciona	Tenho um Motoflipout e toda vez que baixo o jogo, qnd vou no Story ele começa o jogo e depois encerra o jogo..."
"neg","4079","1","Não Abre essa merda!	ali diz que é compatível com o galaxy Y,mas, fica escrito procurando rede e o download nem sequer começa,só dei uma estrela porque tá pedindo ."
"neg","109875","1","Nao funciona no mb 501"
"neg","169793","1","HNão Funciona....	Depois da atualização parou de funcionar..."
"neg","182063","1","Mergson	resolução lixo e dinamica de controles pior ainda, alem de travar o seu aparelho inteiro, para desinstalar é qiase impossivel, lixo!!!"
"neg","139027","1","Não funciona no galaxy s3	Celular top  !!!!"
"neg","102214","1","Aaa	Jafoi uma noite e ainda nao baixou"
"neg","33627","1","#FAIL	O jogo é excelente mas quando chega num certa fase ele começa a sair sozinho :\"
"neg","6073","1","Não roda no Galaxy P1000	Mesmo depois da atualização não funciona no Galaxy P1000. E agora? Meu filho quer jogar!  Inicia normalmente mas, clico em nova partida e fecha tudo!"
"neg","113321","1","uma porcari nao presta"
"neg","58923","1","Fico pessimo esse app depois da ultima atualizacao ta travando e abrindo meu music player no meio do jogo por favor arrume isso ai dou 5 estrelas	Pq no samsung i5510 nao roda?"
"neg","166357","1","Nao abre no xt"
"neg","9506","1","Muito pesado	Mal otimizado pessadissimo, o a7 roda melhor que ele, sem comentarios"
"neg","190829","1","Lixo	Ridículo. Um dois piores que eu já vi!!!"
"neg","42478","1","Inferno d app	Essa bosta n baixa no meu cel q odio nem quero mais desisto ja tentei um monte d veses nessa porra..."
"neg","18463","1","Bug na hora de executar	Comprei e instalei, mas no hora de rodar xiz q minha licença é inválida e me pede para comprar o jogo!"
"neg","66924","1","Sem sentido	Para vadius q num tem o q faze,sem pe nem cabeca,muito sem sentido!!!"
"neg","14496","1","Não roda	Instalei mas não roda. Como proceder? se desinstalar e fizer ou download vou ter q pagar de novo?"
"neg","86940","1","Nao trabalha"
"neg","66405","1","não para de carregar"
"neg","153542","1","Galaxy X Nexus	Software diz que nao funciona para o meu aparelho, solicitar re embolso, aonde eu faco isso?"
"neg","116441","1","Ridículo	Um aplicativo que linka um video do YouTube"
"neg","182765","1","Rum	Só saímos perdendo. Se compra uma cartela de 500, quando faz bingo vc só ganha 150 não da nem p recuperar o que gastou."
"neg","161533","1","Usabilidade	A jogabilidade é péssima!"
"neg","186723","1","Porcaria	Meu celular é samsung não é nokia melhora isso ai desenvolvedor"
"neg","88071","1","Galaxy y	Ele é muito boom... Mas qd eu perco e volto a jogar ele trava, preferir desinstalar."
"neg","90149","1","Não roda no S2	:-("
"neg","179351","1","Nao pega	assim que termina de atualizar, fecha inesperadamente no meu motorola xoom 2 mz608, gostaria demais de jogar esse jog :/"
"neg","177527","1","Bosta	Esse jogo é uma bosta fica saimdo toda hora.  que imvemtou esse jogo vai tomar bem no fumdo la no fumdo mesmo do cuuuuuuu caralho."
"neg","97072","1","Sobre	Esse jogo muito ruim, eh so maneira de tentar viciar e ganhar grana mais uma copia de colheta feliz do velho orkut"
"neg","145054","1","S ii	Ta dando problema no galaxy s2. A tela nao aparece inteira."
"neg","155092","1","Crlho	uma merda a serio, ta cheio d virus"
"neg","90506","1","Pessimo	Não baixem, mal feito e tem péssima jogabilidade, leva uma estrela por que não tem como ser menos que isso"
"neg","128694","1","Ligação	Ao fazer login dá sempre erro de ligação!"
"neg","28454","1","Ruin	Nao consigo entrar aparece um negosso escrito now pra eu baixar e entra em outro mesmo eu ja ter baixado esse jogo nao entendo"
"neg","190184","1","Querem obrigar a dar 5 estrelas! Os bonecos são demasiado pequenos. Desinstalei!"
"neg","131552","1","Ruin	N dar pra baixar q e mto grande /:"
"neg","126417","1","Não baixa	Também não estou conseguindo baixar pela 3g não"
"neg","119029","1","ruim	precisa de teclado ? ? ? ? ?"
"neg","182788","1","Toma no toba heim joogo lixo da porra kkkk xD"
"neg","10116","1","Vish, qe lixo.	Vish, qe lixo. Naao pego gastei minha grana atoa."
"neg","35792","1","Nao gostei	Jogo lerdo e veio"
"neg","12195","1","Nao roda genesis	Gt 8230 nao roda o programa, sequer baixa o pacote de atualizacao, so eh possivel saber isso depois que compra..."
"neg","191091","1","Ruim	Nao abri"
"neg","5244","1","péssimo	É muito ruim no Xperia Play ele não roda de jeito nenhum!"
"neg","186399","1","Linda  Excelente,deviam postar :Cabeleleiro story. Amei"
"neg","110694","1","Fraco	Não gostei, tudo tem q pagar e caro... Tá loco"
"neg","95929","1","Lixao	Lixao!"
"neg","107857","1","Baixou mas nao instalou:("
"neg","170555","1","Merda	merda de jogo"
"neg","184293","1","Nao consigo jogar	Lola Gente baixei o jogo, mas qd abro so aparece um janela laranja e fik tocando um musiquinha. Algm pode me ajudar?"
"neg","190107","1","N achei legsl nao kkk funcionou perfeitamente no galaxy 5"
"neg","121990","1","Comedor de bateria	Consome muita bateria e sempre fica em segundo plano. No Galaxy SII consumia 12% da bateria quietinho em segundo plano..."
"neg","155348","1","Galaxy 5	Queria mtu jogar mas no Galaxy 5  nao pegou pois era necessario instalar um outro programa no qual nao era compativel com o meu celular ;s"
"neg","81593","1","Não pegou ):	Esse jogo infelizmente não pegou no meu galaxy s2 x-("
"neg","51725","1","Lixoooo	Nao baixem essa merda"
"neg","161974","1","Ruim	Cara, este jogo és muito LIXO Jogabilidade RUIM Bugs; MUITOS"
"neg","134108","1","Propaganda enganosa	O jogo e mt manero mas logo na primeira fade trava pra klr"
"neg","190843","1","Ainda	Estou baixando ainda"
"neg","143792","1","nao rodou no galaxy tab p1010	Depois de instalar e baixar dados nesseçarios o game simplesmente tenta carregar e fecha. So fecha."
"neg","14563","1","Asus tf101	Trava na hora do jogo"
"neg","164963","1","é muuuuuuuuiiiiiitoooo chato igual ao vesgo do pânico!!!!!!!!"
"neg","174127","1","Ele funcionava perfeitamente, mas depois ficou ruim e eu nem consigo mais comprar e nem vender jogadores. XT 300"
"neg","3742","1","O meu jogo nao abre. Na hora que vai iniciar ele simplesmente desilga. Alguem sabe o pq?"
"neg","49283","1","Que porra	Nao prestou tem que ter um pc pra jogar"
"neg","67679","1","Nao funcionou no meu XT-300"
"neg","8491","1","Ñ funciona	Baixei esse jogo esperei ele baixar os dados e no final nada simplesmente ele fica reiniciando."
"neg","10072","1","App mentiroso	Esse app é uma bosta ! Baixei e paguei e ele nao abre, nem com a net ligada !"
"neg","59066","1","Yadj	Nao entendi como joga essa bosta"
"neg","10078","1","Enganação	Galaxy y Paguei por/ instalar e não funciona. Quero meu dinheiro de volta.  Douglas"
"neg","85964","1","Isso e uma bosta... gastei mais de horas pra baixa essa merda... e ate agora nao consegui."
"neg","92355","1","Aff que saco no meu celular foi rapidinhu agora no meu tablet demora 1 ano que saco 1 estrela so"
"neg","178221","1","Trava muito!	O jogo e legal tem otimos graficos porem ele trava muito no galaxy tab toda hora ele trava  eu abro o jogo e depois de 2 minutos ele trava e sai automaticamente consertem isso depois eu dou 5 estrelas."
"neg","1434","1","Não Roda no Xperia S	Tomara que a Gameloft corrijam não abreé fica dando erro de servidores fica com tela preta, quando resolverem dou mais estrelas."
"neg","3969","1","piorado	o jogo nao rodou no xperia play, tentei reiniciar e nao rodou novamente e perdi a opcao de reembolso! dinheiro jogado fora!"
"neg","6627","1","Galaxy s3	Eu tinha o galaxy s2 e comprei este jogo, troquei para o galaxy s3 e estava crente que nao teria problemas para jogar em um aparelho mais moderno e me fala que o jogo nao e conpativel com o aparelho. Quero meu dinheiro de volta"
"neg","11888","1","Dinheiro perdido	Paguei pelo jogo, mas no download da uma mensagem de erro no servidor e pede para contactar o suporte. Mas adivinhem... I site para suporte nao funciona tambem."
"neg","49293","1","Bosta	Se objetivo e fazer eu perde o tempo da minha vida baixando isso parabens pq esse lixo nao fuciona nao baixem e perca de tempo"
"neg","697","1","Paroude funcionar no meu droid3 depois da update."
"neg","138825","1","Lixo. Baixei e não abriu."
"neg","77585","1","Nao pego no meu tab"
"neg","45782","1","Nem baixou demora mt	Poww :rrrrrr"
"neg","146969","1","Uma merda	Jogo de bosta"
"neg","65849","1","Uma droga"
"neg","121772","1","Jogo merda!	Nao completa o download e fica dando erro! Muito ruim isso!!!"
"neg","122937","1","Mais um péssimo título da EA	Downloads adicionais e limitação de apenas jogar online estragam o jogo"
"neg","155457","1","galaxy ace	não funciona no meu telemóvel"
"neg","144743","1","Incompatibilidade com o Galaxy Tab 10.1	Ao utilizar este app a tela fica virando e é impossível a utilização. Também afeta o desempenho do aparelho."
"neg","50431","1","Perfeitoo, este e viciado pra quem gosta de SEXO"
"neg","163645","1","Horrivel	Joguei o Real Football 2012, este sim é bom.... agora o 2013 trava toda hora....  vc fica preso ao jogo..... o gráfico eh bom.. mas infelizmente nao dá para jogar... uma merda!!!"
"neg","134760","1","Jwued	Nao é tao bom só tem 1 aviao"
"neg","189623","1","N presta	N gostei"
"neg","177534","1","Hoorrivelmente Horrivel!!!	Kee merda q é essa???"
"neg","63581","1","Nao presta	Instalei mas nao abre."
"neg","65107","1","Não abriu"
"neg","167301","1","N merece nada"
"neg","51561","1","Muito ruim nao vale nada"
"neg","144905","1","Galaxy ace	Não aceita vs 2.3.4 ?"
"neg","72251","1","Não funciona no LG E510f	Ao fim da instalação, o programa dá erro e só ocupa memória. Nem dá para desinstalar."
"neg","21234","1","Pedro vitor	Gostei mt do jogo"
"neg","107735","1","Muito ruim	O jogo n quis abrir"
"neg","172234","1","Parece até bom mas nao pega direito. No menu só uma letra de cada opção aparece."
"neg","107695","1","E o caralho de ruim .	Vei,naboa, tira essa porra dai q nao presta ñ...vou desinstalar. Isso nao e ruim é pessimo!!!!!"
"neg","120553","1","N baixem	Jogo lixo"
"neg","154877","1","Nao funciona com Galaxy S I9000B+ Android 2.3.3. Mensagem: \"Seu aparelho não é compativel com este jogo\". Enganação ou bug!"
"neg","134872","1","Ridiculo	Enfia no cu com esse joguinho de merda"
"neg","5258","1","Nao abre	poxa paguei instalei e não funciona se alguem tiver uma solução por favor mandar uma dica meu cel é um sansung galax gt s5670 compativel com o game Mandar dica no comentário"
"neg","6296","1","LG Optimus L7	Roda perfeitamente no L7. Game com desafios instigantes. Obrigatório para os fãs de Phineas e Ferb. 1 estrela porque não consigo cadastrar a minha conta do Twitter e nem aparece a opção de dublagem em português, como observei existir para outros usuários. DESENVOLVEDORES, corrijam esses probleminhas no L7 e eu voltarei às 5 estrelas ;)"
"neg","77744","1","Demora pkas p carregar."
"neg","129209","1","Nao presta nao baixem e lixo"
"neg","85821","1","Mirian	Recomendo . Esse jogo é  ótimo pra passar o tempo e funcionou mto bem no meu galáxia y."
"neg","7890","1","Impossivel de jogar no xperia play	Impossivel de jogar, o grafico fica com muitos bugs, nao da pra enchergar nada, somente um monte de riscos disformes..."
"neg","5164","1","Não consegue terminar o download"
"neg","119404","1","nao da para jogar	instalei o jogo ontem a noite e tentei jogar centenas de vezes mas  depois da tela que diz para tocar no ecra o jogo vai abaixo sem aviso e na passa dai esta sempre a ir a baixo resolvao os problemas por favor"
"neg","190828","1","Porcaria, não funciona essa droga	Porcaria. Não funciona essa droga"
"neg","137708","1","NAO GOSTEI	CHeio de bugs, além do péssimo gráfico, e poucos modos de jogo."
"neg","38248","1","Lixoso igual a mae lucinda	Nao perca tempo fika escrito pakote do jetpack invalido"
"neg","107726","1","lixo	Pessimo app, nao funciona DIREITO..."
