class, id, rating, comment
"neg","6766","2","Não funciona Não passa da tela com ampulheta...Galaxy SII"
"neu","183220","2","Legal mais é muito lento"
"neu","163945","2","Mais ou menos A Gameloft tem uma bela ideia na mão porém existem alguns erros serios, jogabilidade ainda ta ruim tirar uma bola de cabeça eh impossivel, os jogadores levam anos pra se recuperar e o tempo só passa no jogo caso ele esteja aberto ou seja pra recuperar um jogador o jogo tem que ficar 24 horas aberto, não tem ofertas tapjoy, times brasileiros com escudos nomes e uniformes que ninguém conhece, e as contratações são aleatórias não da pra escolher quem vc quer qdo vai contratar. Enfim podia ser melhor..."
"neu","74608","2","Ainda não joguei Como vou saber se presta..."
"neg","129006","2","Atualização A ultima atualizacao lancada nao qer ser instalada no meu galaxy.. =S"
"pos","161099","2","Ateh que eh engracadenho.."
"neu","48778","2","Legal. Em meu dispositivo ele trava ainda quando mostra o MiniClip. Espero que isso seja corrido. Quando atualizado, irei baixar e avaliar em cinco estrelas. Ele parece ser um jogo bem legal."
"neu","127732","2","Baixando... Pelos comentarios fiquei em duvida se baixava ou nao!!!"
"neu","127808","2","Baum Uai esse trem num e tao bao mai da pa se diverti um poquim,la.na roça num tem essas modernidade de celula ,mai di veis in quando noi vem pra cidade ve as minina ,pur que la na roça nois ouve so tiao carrero e masca fumo!!!!!! Um bejo pas muie e um abrasso pus homi qui eu vo cumee um piqui agora e toma uma e masca um tabaco falo meu povo"
"neu","57296","2","Galaxy ace O meu esta dando erro ma hora de baixar"
"neg","2317","2","Graficos O jogo é capado graficamente pra tegra 2 ou ta bugado aqui? Graficos do ambiente tosoco, embaçado, e não tem efeitos como os reflexos q vi nos videos..."
"neg","10038","2","depois dessa utima atualização... depois dessa ultima atualização, o touch melhorou um pouco mas ainda prescisa de outra atualização p/ parar de travar e o touch melhorar"
"neg","163597","2","Bom O jogo e bom so q demora muito p os jogadores se recuprarem e o descanso fisico tambem. ouro ponto negativo e pq Esta travando direto no meu S3"
"neg","189592","2","mais ou menos todo bugado. não dá pra jogar pois os personagens não aparecem. nem o fundo aparece. é uma pena."
"neg","76238","2","Naao gostei galera ."
"pos","183879","2","Passa tempo legal."
"neg","128504","2","Vergonha... Nao consigo entrar no jogo ha mais de duas semanas... Nem diz o erro concreto... E nao diz nada para retificar... Ja desinstalei voltei a instalar varias vezes e nada... Enfim precisa melhorar muito..."
"neu","74757","2","tablet coby... porque eu nao consigo mais jogar, ele fecha sem motivo."
"neu","54059","2","Bom, mas enjoa facil x10"
"neu","134829","2","Galaxy Ace Não pegou no meu ace, quando o jogo está abrindo , volta para o menu principal e diz : o aplicativo foi fechado inesperadamente ."
"neu","95233","2","Joguei no l3 e achei muito legal, mas quando baixei no meu que é o motorola spice, não dá pra jogar, muuuuuuuuito lerdo!"
"neg","21966","2","Achei chato Chatinho. Instalei. Nao gostei e ja to tirando. Jogo.bem repetitivo"
"neu","147065","2","+ ou _ O jogo eh bem legal e divertido, o unico problema eh que ele trava quando vc ta jogando! E dai nem da pra jogar..."
"neu","157393","2","Erro na análise do pacote. Não instalou no meu RAZR i com 2.0 GHz de processador intel. Será incompatibilidade com arquitetura x86? por favor, gostaria muito de instalar este game."
"neg","081089","2","Foda Eu achei muito ruim eu  nao recomendo"
"neg","115978","2","Teclado xperia mini Nao dá para meter as letras todas só as primeiras nao exp:a d g j m p t w se quiser por a b nao dá."
"neu","174067","2","Mercado O mercado fecha antes do horário normal."
"neg","22929","2",". Nossa esse jogo é mto pesado c é lko"
"neu","86013","2","Bom O jogo em si eu sei que é bom mais o problema é que eu instalei,joguei gostei do jogo ai no outro dia diz que o paconte está invalido e que o google play parou de funcioar agora ñ posso mais jogar 2 estrelas somente ."
"neg","190111","2","Definitivamente nao eh melhor que angry birds, esse eh bem facinho, mais infantil e um tanto enjoativo..."
"pos","26438","2","Formiga E da para distrair"
"neg","168440","2","Falta comunicação... Não eh possível conversar com os jogadores..."
"neu","89333","2","Legal, mas trava no mb502"
"neg","162059","2","Meia boca Jogabilidade péssima! Gráficos ruins.... Enfim tem jogos  melhores"
"neg","14932","2","Fogo de palha Muito aquém do que estamos acostumados. Praticamente não há negociação entre equipes e não se pode visualizar outras equipes.."
"neu","6041","2","Mais ou menos O jogo em si é muito bom, jogabilidade, gráficos etc, mas ficou com suas duas estrelas porque o jogo tem um problema muito grave, eu começo a jogar e do nada o jogo reinicia, ai o jogo começa do level que eu tinha parado, com os itens que eu tinha antes de reiniciar o jogo, mas sem as minhas habilidades...ja cheguei no final 3 vezes e as 3 vezes deu bug e reiniciou o jogo...puts que raiva Bom essas são minhas observações, espero que a gameloft arrume esse bug... Jogo instalado no galaxy sii"
"neg","156109","2","Leandro Travando no meio do jogo galaxy S2."
"neg","176407","2","Fraco Muito basico,"
"neu","164956","2","feio No meu tentei baixar nen vai so do meu do meu amigo"
"neu","39991","2","To tentando baixa mais a internet ta uma merda"
"pos","125871","2","adorei meu passatempo agora, super recomendo"
"neg","155724","2","E legal mais no 2 nível o meu xperia x 8 renicia parece que tem vírus deve ter e quando ele liga eu tento entrar no jogo e novamente desliga novamente"
"neu","167618","2","Optimus 3D Se fosse igual ao 98 fidedignamente valeria a pena comprar, mas ainda ta muito limitado"
"neu","86992","2","chato ainda nao joguei mas deve ser chato pelas imagens"
"neu","23486","2","Angry Nao consigo abrir o aplicativo no meu tablet!"
"neu","11161","2","pois é.. o game com certeza é muito bom.. mas.. como a maioria dos games da games loft.. é repleto de bugs.. travamentos.. toques na tela nem sempre funcionam.. o games da games loft deveriam vim com um \"*beta\" do lado do nome.."
"neu","117456","2","Mais ou menos Tirando a parte em que muitas das vezes o jogo fica em forma de quadradinhos ,  bugando , ele até que é legalzinho .."
"neu","189118","2","2 estrelas A intenção do jogo e os graficos são ótimos! O problema é que trava demais!!! Vc faz 2 ou 3 funções e o jogo trava. Não vou desinstalar ainda pq quero esperar a próxima atualização pra ver se melhora. Caso contrario, tchau tchau!"
"neu","38648","2","Nao consegui jogar!! Consegui entrar no jogo somente duas vezes ai ele ja comeca a travar e depois voltava pro menu inicial do cel, agora ele comeca a carregar e ja volta pro menu do cel nem abre o jogo mais, por favor arrumem esses problemas pois quero muito jogar. Meu cel eh o LG Optimus Pro 660c. Obrigada"
"neu","171894","2","Ele evolui?Ou fica nessa de dragao anorexico?"
"neu","174240","2","Atualização por favor !!! Tem um bug na liga só dá pra ver a pontuação do mês, não dá pra ver por campeonato, última rodada etc ... Não da pra escalar os jogadores da ponte preta !!!"
"neu","10140","2","Nao abre paguei pra nada Nao funciona no LG Optimus Me"
"neu","163367","2","Motorola Razr Maxx Começou excelente, mas de uns 10 dias pra cá, não consigo mais jogar direito, travando demais... Acontece com mais alguém?"
"neg","49018","2","Lixo Lixoooooo, vou dar 3 estrelas so pelo tempo que o desenvolvedor perdeu pra fazer esta mewrdia."
"neu","31556","2","Relatos Tô experimentando agora mas patece interessante ?!"
"neu","8409","2","Era um bom aplicativo. Não roda no meu S3. Não entendo rodava no GS."
"neu","189278","2","Custa evoluir, sem pagar, claro! Um bom jogo estratégia, mas peca pela evolução das estruturas, em que nunca se consegue os itens necessários.. Nota 2 por isso."
"neg","108040","2","Nil Ñ gostei.muito complicado para se cadastrar."
"neu","105881","2","Lopinho Eu sou demais"
"neg","3494","2","Jogo não abre mais Depois que atualizou não abre mais"
"neg","162370","2","Galaxy ace Esse jogo e mais ou menos nao baixe porque vc vai se decepsionar"
"neu","184395","2","Acho que e bom ! Nunca joguei,mais acho que muito boom pelos comentários ... :)"
"neg","89139","2","Nao consigo conectar com outro cel Alguem pode me ajudar,nao consigo conectar com outros jogadores"
"neg","86307","2","Muuuito lento no XT300. Viciiada no jogo tradicional, mas esse realmente me irrita com a lentidão."
"neu","8929","2","Nao quer abrir Comprei e baixei mas quando vou abrir ele diz que a licensa nao é valida. Alguem pd me ajudar?"
"neu","113107","2","Oi Não to conseguindo baixa no meu cel"
"neu","24937","2","Não é tudo isso q o outros falam Jogoo mais ou menos ;z"
"neg","20558","2","Tratamento O aplicativo está travando muitas vezes e não acesas o site do fabricante através do próprio jogo."
"neu","1656","2","Galaxy S2 O desempenho ficou meio estranho... Um pouco lento. Android 2.3.6"
"neg","96582","2","Galaxy s2 Da minha parte so leva 5 estrelas quando tratarem do problema dos servidores nao sei o k se passa mas e a 2x k nao me deixa conectar ao jogo...diz k o servidores estao activos mas nao conseguimos conectar...nao sei o k fazer ja k jogo com ligacao wifi fom 100MB de internet..."
"neg","15756","2","Uma merda Eu coloquei esse titulo pq tem muitoooo poco nivel e no modo online so vai ate o level 72."
"neg","177731","2","Um Cocozinho"
"neu","5940","2","Galaxy note Gráficos bons, jogabilidade boa, trama envolvente, mas infelizmente quando chega no nível 31 começa a travar e depois de um tempo o controle some sem poder fazer nada. Desinstalei e instalou novamente e o mesmo problema aconteceu."
"neg","12301","2","Ta tudo escuro Tudo escuro nao da pra ver nada xperia play"
"neg","136847","2","Nao consigo jogar No meu galaxy 5 nao funcioniou e quando pega trava pakaas e tbm e mt pesado"
"neg","174278","2","Atualização Precisa de atualização o aplicativo ñ mostra o líder geral das ligas aparece q está indisponivel e se eu clicar em todos os jogadores da ponte preta aparece jogsdores não encontrados, precisa de atualização urgente. E prometeram uma nova atualização e até agora nada sacanagem."
"neg","90366","2","xato n ficou legal no meu"
"neu","38598","2","Help me hey.  Eu estou tentando instalar no meu galaxy mas nao ta dando certo. Ta falando que nao tem espaço.  Eu ja desistalei tudo e nao da certo.  Ajuda aqui D;"
"neg","10210","2","Falha dos botoes Cada celular tem um limite de quantidade de botões multitouch. Fiquei frustrado ao perceber que mesmo comprando um Xperia S que suporta 10 toques simultaneos na tela, esse emulador não rola nem jogar Super Mario World por não conseguir correr e segurar um casco. Não adianta nada arrumar e atualizar parte gráfica enquanto esse erro grotesco continuar. Não recomendo."
"neu","174334","2","muito bom, mas ótimo para acompanhar sua pontuação, mas para mudar a classificação por mês, ultima rodada ou todo o campeonato não esta funcionando. i9000b"
"neg","162273","2","Enjoa rápido, e é pesado pro meu celular x10 mini"
"neu","14977","2","Seria 5 O jogo eh bom, mas falta adicionar muita coisa. Durante a partida não tem cartões, penalti, falta o sistema de transferência de jogadores, etc.. espero que melhore nas próximas atualizacões. O jogo está muito limitado."
"neg","163022","2","bug de tempo o jogo trava o tempo ao fechar"
"neu","109511","2","Nao empoat"
"neg","53942","2","Passa o tempo Praticamente não serve pra nada."
"neg","176322","2","Meia boca Bem ruinzinho"
"neu","137332","2","Travando no galaxy Galaxy 5 O gráfico é bom mas é muito lento ao ponto de travar o sistema"
"neg","113439","2","Namoral No começo ele até dá certo... Mas depois ele começa a travar, e ficar cheio de problemas! No meu galaxy y funcionou muito bom não..."
"neu","44186","2","Deivisson Para de mentir vc num tem galaxy s3 nenhum."
"neg","105298","2","+- Os movimentos sao bem lentos e atrapalhao mto! A ideia foi boa mas para android 2.3 nao deu certo Muito lento mesmo"
"pos","75748","2","Bem bacana. Simples."
"neu","11395","2","Galaxy Tab 10.1 Realizei a instalacao e atualizacao, mas o jogo encerra antes mesmo de iniciar. Fecha inesperadamente."
"pos","94524","2","D mais Bom D mais"
"neg","163910","2","Podia ser bem maior Demora muito para recuperar jogadores"
"pos","158037","2","Jogabilidade Ótima jogabilidade"
"neu","24197","2","Tom Enzo"
"neu","46284","2","Uma questao de espaco Pena que so instala na memoria do aparelho. No cartao tenho espaco de sobra, mas nao da pra mudar. Se alguem souber me fala ai."
"neg","6065","2","Pq comprar? O jogo tem um valor alto, justificado pela qualidade suporte a vários idiomas e tal, então pq eu tenho que comprar e pagar a mais para ter os itens da loja? Se paguei pelo jogo eh justo que TUDO do game esteja ao meu alcance pq sinceramente \"comprar\" uma roupa conseguindo 20000 aranhas durante o jogo eh impossível! Se querem fazer os outros gastarem uma nota na loja deveriam ou cobrar menos pelo jogo ou ser free, já que de qualquer modo vc vai ter que gastar mt pra ter o game completo... Isso me deixa loko"
"neu","167309","2","Legalzim mas no meu tablet ta travando   --'"
"neg","142762","2","Grafico bom jagabilidade pessima No meu SE live with walkman nao da para fechar consome muita ram entao nao recomendo o grafico e bom mas nao vale apena baixar 127mb jogabilidade em multitouch e orivel"
"neg","28096","2","eggs caramba demora muito"
"neu","37009","2","Bom jogo O jogo é víciante, mas trava muito no meu Xperia S"
"pos","92842","2","É.... Pocas fazes mas é bom"
"pos","57722","3","Susto Legal, esta bom msm! ^.^ Da fazer um BESTA se assustar, qd querer curiar seu celular."
"neu","130152","3","Xperia play Rico... Fora fica travando pra caraio e ser fácil ganhar os jogos e ter de jogar com a LITUÂNIA para ficar competitivo o jogo tem uma boa dinâmica e processo de conquitas dos campeonatos e títulos consertem pq trava quase todo hora...."
"neu","9209","3","Tem futuro se melhorar O jogo é muito bem feito, o problema é que é muito fácil vencer o computador, a I.A precisa ser muito melhorada. Por enquanto acho que não valeu o investimento."
"neu","174243","3","compartilhar nas redes sociais falta compartilhar nas redes sociais tomara que atualize e conserte esse bug"
"neu","116586","3","Quase perfeito Demora muuuito para baixar, nenhum aplicativo tinha demorado tanto u.u"
"neu","13884","3","o jogo eh loko... ...mas sempre trava a tela de toque no galaxy 5...uma bosta!! o worms nao anda e nem os comandos respondem...vc sai do app e entra de novo ai a tela funciona d novo...precisa corrigir esse erro maldito logo!"
"neu","121156","3","O jogo é legal, mas trava muito no meu galaxy 5."
"pos","106226","3","Estou testando Muito bom ate agora, vamos mais adiante pra vir se vale mais estrelas."
"neu","75421","3","Cumpre bem o que promete não dá para fazer um triade, mas é o melhor que eu já vi sem ser real. Diminui para 3 estrelas, porque notei diversos erros de afinação."
"neg","9575","3","Defeito Problemas ele trava sozinho"
"neu","50141","3","mto bom mas... mto bom mas só falta fazer uma score para competir com outras pessoas alem do facebook.  perde a piada para quem tem poucos amigos q jogam este jogo.  fazer torneios semanais diários . fazer um score mto alto e não ter ninguém para competir.pena 3 estrelas."
"pos","73732","3","Muitoo foda este jogo acaba com quela de pasar raiva em filas de banco e de lojas hehehe quantos mais jogo e menhor em heh. Atualize cada mes ai true"
"pos","93355","3","Bom Jogo Bom para passar o tempo"
"neu","25344","3","Me ajudem por favor meu nome nao e amor ta?  E Isabella"
"neu","31206","3","_%_ Bom pelos comentarios parece ser bom vo baxa pra ver"
"neu","173209","3","Galaxy 5 Bons gráficos, mas muito limitado, cansa rápido."
"neg","111305","3","Difícil Muito difícil de conseguir o jeito...Desinstalei."
"neu","100942","3","Muiro fofo Um pouco sem grasa mas bem fofo"
"neu","123033","3","Melhor Com as útimas atualizações o jogo ficou bem melhor. Mesmo assim, -1 para os conteúdos pagos e para o facto de termos que esperar que os sims acabem de fazer as coisas."
"neg","178310","3","tem leg da um leg doido e o tablet trava tudo"
"neu","89355","3","Bom aplicativo, mas trava muito. Principalmente quando vc sai com o casal maior e o adversario truca rsrsrsrsrsrs"
"pos","88622","3","Fernando Boomm"
"neu","110560","3","Nao e mau, mas o colorix e muito melhor!"
"neu","121646","3","cheat deixou de dar pa fazer cheat do dinheiro como consigo agora?"
"neu","169453","3","? Poderia ter mais palavras na versão free"
"neu","132803","3","Adoro esse jogo, mais nao gostei pq ele nao passa de nivel quando completa o tabuleiro, ficaria bem mais legal se passase de nivel."
"neu","81452","3","Nun pego Nun pego no galaxy y aliás os. Melhores jogos não pegam no galaxy y"
"pos","11911","3","Ótimo. Funciona bem no Xperia"
"neu","170065","3","Não funciona após instalação da atualização Alguém mais está tendo esse problema? Recebi uma notificação de que tinha uma atualização disponível pro jogo e depois que instalei, o jogo simplesmente não funciona mais, fica carregando eternamente e não abre... Tem como desinstalar essa atualização e voltar pra versão antiga? Meu celular é um Milestone 2, Android 2.2."
"neu","101342","3","Cade o pinguim! Estou no nivel 48 com a missao de comprar um pinguim, mas nao tenho pra comprar. Me ajudem..."
"neu","167891","3","Poderia ser melhor Bom, mas deixou a desejar! Não precisam inventar moda não, basta adaptar para Android o Elifoot 98. Sim o 98 é de longe o melhor de todos. Essa de não poder ir para primeira divisão na versão free, quebrou as pernas heim... Pensem nisso!"
"neu","12620","3","Erro O jogo é ótimo, mas travou meu telefone e acabei perdendo a pontuação de todas as fases."
"pos","40659","3","é interessante....:)"
"neu","104047","3","Gameplay A e mt dificil acerta os cara com a mira e arma sem preszao e os cara vem de monte em cima de vc alguns .fica nos cantos do mapa e e quase impossivel acerta tirando isso o jogo e exente mais injuativo"
"neg","100002","3","Mediano Trava mais q a peste"
"neu","89688","3","XD Queria que pudesse correr pelo cenario"
"neu","184061","3","Smarf Nao consigo baixar muito lento"
"neg","43152","3","O app e nao e muito legal que graça a tela fica qbrada mais facil eu joga no chão app see, noção!"
"neg","108257","3","como qualquer outro lixo esse game"
"pos","184639","3","Galaxy O jogo e muito bom, ja e segunda vez que estou instalando, pois quando chega num certo nivel comeca a travar e voltar a homepage do celular !"
"neu","130210","3","Ajudem-me!!! ótimo jogo, perfeito no áudio, imagem e gráfico, porém e um determinado tempo temos que comprar resistência e isso eu não consigo fazer, alguém pode me ajuda. Qualquer informação, me reponda pelo email: damasceno.leandro@hotmail.com!!!!"
"neu","128659","3","Galaxy ace s5830c.... So darei 5 estrelas quando for possivel marcar amistosos....."
"pos","172889","3","Joclesantos Eu gosto deste jogo"
"neu","12540","3","Bom Jogo muito bom, porém com a atualização do 4.1.2 o touch ficou comprometido :/"
"neu","44065","3","É bom Só falta ter mais precisão! Mas quebra o galho! Gostei do modo arcade, só falta eu praticar mais :)"
"neu","95315","3","Bonzinho Cumpre o que promete, porém, na minha opinião, a graça do Guitar Hero é o fato de vc se sentir tocando a música escolhida, enquanto que neste jogo a sensação foi das \"notas\" virem completamente aleatórias, o que tira a graça do jogo. Passa a ser um \"acerte as bolinhas\" com fundo musical. Desintalei"
"neu","10438","3","Galaxy Ace Não sei se meu celular não está calibrado ou algo assim más ele só fica indo para a esquerda."
"neu","178724","3","Comando travando O comando de direção trava e faz com que o personagem saia correndo feito um doido. Como resolver isso? Gostei do jogo, mas com essa falha faz com o jogo fique irritante."
"neu","129880","3","Coisa ruim do jogo A unica coisa ruim é que n da pra jogar direto tem que esperar a resistencia almentar"
"pos","38206","3","... Maneiro"
"pos","15762","3","Mediano Precisa sempre esta online para iniciar o jogo e as vezes ele afirma que sua licença é inválida. Ja o jogo em si tem graficos e boa jogabolidade. Moto Defy"
"neu","88653","3","O jogo é show, mais tá dando erro e precisa ser fechado toda hora. X10 mini. Desistalando..."
"neg","69870","3","Trava Tanto o Space qnto o Star Wars travam...qndo eu reinicio.uma fase,ele trava e sai.do.jogo. O SW eu reinstalei e nao adiantou,mad nao qro.perder tudo o q tenho no space...alguem ajuda?"
"neu","187021","3","Eu sei Eu sei e so vc ir nas configuraçoes e ir la"
"neu","172822","3","Normal Ta na hora de melhorar um pouquinho esse game. É bom mas o touch tem que ser preciso! O que torna o jogo mais ou menos difícil!"
"pos","189055","3","bom... bom, pra quem gosta de city villy esse eh bem melhor pois vc nunca fica sem dinheiro, as coisas sao baratas e seu dinheiro  compra mt coisa... adc o codigo pra jogar: ae5m2wn"
"neu","6121","3","Jogo desatualizado Jogo ótimo, mas desatualizado. Consumidor tem uma sensação de abandono por parte do desenvolvedor."
"neu","32510","3","bom jogo o problema e o excesso de propaganda que vem incluso com esse jogo, mais e ainda sim e um bom jogo"
"neu","176173","3","Legal, bons graficos das armas e tiros, porem nao sai disso..."
"neg","38835","3","Trava muito no galaxy."
"pos","122429","3","otimo Mto bom roda perfeitamente no meu galaxy s2 lite"
"neu","57563","3","rs agora e da agr e fácil assustar os amigos kkkk"
"pos","125878","3","d É um bom jogo"
"neu","108881","3","Bom Ta precisando atualizar pois ja zerei faz tempo vou esperar mais uma semana se vou apagar"
"pos","28522","3","Divertido O jogo é bem divertido :)"
"neu","30195","3","vender Como faço pra vender os carros?"
"pos","79790","3","cristiano jogo muito bom... gostei"
"neg","128706","3","Felps Não gostei muito do top eleven no cel pois nao tem como eu melhorar meu estadio pelo cel por isso dou apenas 3.mas eh um bom jogo e eh muito util no cel pois nem sempre to em.csa pra acessar o meu time"
"pos","20586","3","Legall Nossa aprovado"
"neg","111340","3","Pensei que fosse bom."
"neu","167851","3","Viciante porém ainda fica devendo muito!"
"neu","100082","3","so um problema que na hora de dar comida nao consigo colocar o balde debaixo do saco"
"neu","4080","3","reclamação comprei o pes e a libertadores só que não esta funcionando a libertadores o que devo fazer"
"neu","107737","3","Caio Muito bom do demora paraa estalar"
"neu","179215","3","Muito bom no galaxy s2 Muito bom , mas esperava mais deste jogo , para ele ficar bom ,falta criar uma história mais visível e palpável e também falta as cutcenes e fala dos personagens .Tambem a muitos bugs ,e quando fiz o backup para atualizarmeu aparelho tive que baixar o Data dinovo pq diz qie falta 3 mb sendo que estava completo :("
"neu","35105","3","Jogo excelente mas bugado Estou com o mesmo problema que o pessoal vem relatando, o jogo fecha quando se pausa ele."
"neu","27536","3","Bonzinhuu É legalzinho, mas meio sem emoção.."
"neu","166872","3","Bom Podia ser melhor se os S carras abrisem"
"neg","127685","3","J Demora mt pra carrega..."
"pos","144458","3","Song Pop Legal cara ..gosteu"
"neu","174743","3","Vamos Já formei meu time!! Bora formar uma liga!!!"
"neu","117262","3","Opinião N achei mt bom,pois ele funciona devagar e depende da net,mas é viciante."
"neu","45211","3","Yasmin Bom vou conhecer melhor o joguinho ne"
"pos","51623","3","dada este aplicativo e bom"
"pos","165032","3","Super Viciante Muito bom, adoro jogar dominó, nele existe dois modos de jogo. Deveria haver a opção de modos de jogo para escolher-mos. Outro ponto negativo é que ele trava muito."
"neu","33725","3","Bom porém... Estou jogando e do nada ele desliga o celular, simplesmente desliga!! Quando ligo ele novamente o meu medidor de bateria esta em 1% ou em 0% tenho que tira a bateria dele e espera um pouco dai ligo ele a bateria dele volta a 100%... Jogo muito da hora porém tem esse bug loco ai!! Voltarei a jogar após arrumarem isso Galaxy SII"
"neu","44301","3","To baixando sin"
"neg","131280","3","Seria melhor se nao tivesse q pagar pra poder jogar mais. Depois de certa altura vc descobre q tem um limite de energia e q tem q pagar pra continuar jogando... decepcionante"
"neg","12942","3","Sem opção multijogador Atualmente, é inadimissivel um jogo que não possui a modalidade multiplayer !!!"
"neu","7316","3","Mine craft Podia ter baldes vilas de npc no criativo podia ter ovos de monstros"
"neu","184053","3","atualizacao Era suposto a nova actualizacao ter estado disponivel a partir do dia 15.11 mas hoje ja e dia 19 e nada"
"neg","25535","3","Precisa melhorar os graficos"
"neu","72032","3","Bom No meu Galaxy 5 o jogo demora muito para abrir, mas quando abre roda perfeitamente."
"neu","33273","3","Otimo, mas... O jogo está excelente assim como todos os outro da série, só não dou 5 estrelas porque continua travando quando pausa no meu Atrix."
"pos","142628","3","Glu Muito bom mesmo este jogo.... esqueço ate a hora de dormi"
"neu","183869","3","To baixando Vou ver se e bom"
"neu","54732","3","Bom ma... Ele e um jogo bem legal mas o problema e q quando eu pego a super velocidade ele trava e nao vira mas que bosta!!!"
"neu","154310","3","Linguas Faltou a liinguagem portuguesa , tirando isso , otimo jogo"
"pos","111399","3","Oi É muito legal"
"neu","144196","3","LG L5 Bom aplicativo, mas depois da ultima atualizacao demora a carregar..."
"neu","58199","3","Controles O jogo e otimo,da pra se divertir muito,mas o controle do jgo deixa um pouco a deseijar,espero uma atualização disso"
"neu","171423","3","Add Da para passar o tempo mais n e um dos melhores."
"neu","38566","3","Leticia O jogo é exelente, só que fica dando problema no meu galaxy ace, n sei pq. Alguem pode me ajudar?"
"neu","116152","3","Pode melhorar Nao indica a dificuldade dos niveis, sem contar que a dinamica para escrever a palavra pode ser mais agil. De qualquer forma palavra cruzada sempre e bom."
"pos","91314","3","Ok Bom jogo. se pudesse.salvar, seria bem melhor"
"neu","49093","3","Samsung galaxy ace Vou baixar para vê se não eu apagoe tudo certo"
"neu","112560","3","e legal nao e dos melhores mas e bom"
"neg","7826","3","Travando no gs2 Trava no galaxy s2. Não acredito que um celular top como o gs2 não rode esse jogo."
"neg","6202","3","Bug Os foguetes giratórios são impossíveis de mirar com precisão"
"neu","113289","3","Bom mas nome errado rs Street figth e outro jogo, o nome desse e final figth"
"neu","169910","3","Galaxy ace Estou muito triste porque gosto muito de desenhar mas já é a 4a vez que tenho de desinstalar e instalar novamente este mês porque quando clico nele não sai da primeira janela, volta ao menu... Não devia ter feito essa actualização. Perde uma estrela por causa disso. Acho que nem vou instalar mais se bloquear de novo, é so desligar as notificaçoes desta vez."
"neu","155591","3","Xperia nao baixa meu celular ta baixanda sem eu qerer ai da concluido mas nao acho:-/"
"pos","36680","3","Interessante Até o momento eu curti... vamos ver as próximas fases.."
"pos","40056","3","Legal Da pra tirar uma onda com a galera. A meta é escapar dos cavalos."
"neu","100767","3","Bom, mas sem multiplayer Jogo legal, bom para passar o tempo, mas é melhor instalar Glow Hockey 2, que é o mesmo jogo com multiplayer (dá para jogar com outra pessoa no mesmo aparelho)."
"neg","169063","3","Pesado demais Muito pesadão e pouco divertido."
"neu","143403","3","Bom Pesado, mas bom"
"neu","186324","3","Mais ou menos... Até que no início é interessante, mas depois enche o saco. A resposta ao touch é muito lenta. Galaxy S"
"neu","101635","3","Xperia S Seria muito útil se alguém resolvesse responder nossas questões!!!!A gente fica aqui comentando as dúvidas e os problemas e ninguém resolve!!!"
"neu","45418","3","Bom Trava  muito :/ mas o jogo é  legal"
"neu","27600","3","Bvf Da pro gasto"
"neu","128336","3","Nao Gostei muito..... Demora muito para entrar e tambem da erro na rede ,e chato =/"
"neu","115659","3","Lindan Bom, to baixando agora, se for bom eu dou as 5 estrelas"
"neu","171863","3","Cal Lucas Meu dragao ta enormi."
"pos","125299","3","Bom jogo Um jogo divertido e qUE te prendo. Adorei."
"neu","138316","3","Nao sei como que er mais se faor bom colooco maisestrelas"
"neu","53569","3","Galaxy ace mn Isso  demora  muito  botei   para  baixar  as  13: 00  e  são 13:46  iain  da  não  chegou nem na  metade"
"neu","155967","3","Tiago E bom, mas trava muito no s2"
"neu","131724","3","Zed O jogo e legal ,mais o lance comprar crédito ( dinheiro virtal ) pra fazer tudo no jogo eh fogo."
"neu","182188","3","Jogo bom!!! Mas grafico ruim"
"neu","79246","3","Jogo O esse jogo e muito bom o que falta nele sao uns campeonato"
"neg","188875","3","Compra de moedas Comprei 3.000 moedas e não as recebi e veio a opição de estalar um jogo e ganhar 5 notas e ñ veio. quero meu dinheiro de volta"
"pos","126301","3","Legal!! Bom passatempo."
"neu","96513","3","Bom O jogo parece ser bom os gráficos suprienderam,até pq o jogo é gratis e e tb pq no google play falta mmorpg de qualidade,mais demora muito pra carregar"
"neu","92921","3","Muito pesado! O jogo eh muito legal, mas eh enorme. Muito pesado"
"neu","93964","3","Muito bom Eu adorei, jogo muito bom. So tem q melhora os encanamentos para virar mais rapido."
"neu","74198","3",":) Nao consigo nem baixar .. mais pela cara è bonzin"
"neu","117511","3","Jogo bom mas... ...mas no meu galaxy 551 travou demais"
"pos","1866","3","Off line O jogo é ótimo, pena que não posso jogar off... Só tenho conexão wifi em casa.."
"neg","117646","3","só extress os comandos dele nao funcionam...quando vou passar pro outro lado nao vai. mas o jogo é legal até porém eu só me extressei com ele."
"neu","59912","3","Daniel Bem montado muito sem graca"
"neu","112299","3","Legal mas esperava mais do final"
"neu","188429","3","Muito bom Muitas fases, muitas formas de ganhar dinheiro, desafiador e viciante. Mas acabei de abrir o jogo e descobri que perdi tudo!!! sem mais nem menos Não sei volto a jogar e corro o risco de perder tudo de novo."
"pos","43913","3","Legal Para quem gosta de sinuca... esse aqui bom"
"neu","133588","3","Sodre diz É bom,porém trava mto !"
"pos","131163","3",":) Excelente jogo, parabens gameloft o jogo é perfeito"
